,Score,Smiles
358,0,Oc1c(Br)c(F)c(F)c(Br)c1Br
359,0,O=C(Cl)[C@H](Cl)Br
360,0,O=CC(=S)CC(=S)C=O
361,0,CC(=O)Oc1c(Br)c(Cl)c(Cl)c(Br)c1Br
362,0,Fc1cccc(F)c1S
363,0,C#CC1C(F)=CN(C2CCCCC2)C=C1F
364,0,NC1=C(N)c2cc(Cl)ccc2Cc2ccccc21
365,0,CO[C@@H]1C=C[C@@H](OC)[C@H](N)[C@H]1N
366,0,CCC1=C(C=O)[C@@H](C=O)[C@@H](O)CC1
367,0,CC(C)c1ccccc1NN=C1C(Br)=NN=C1Br
368,0,[H]/N=C(\Cl)c1ccc2nc(N3C(=O)C[C@@H](Cl)c4ccccc43)[nH]c2c1
369,0,CC1(C)C[C@@H]2[C@@H](C=C(C(=O)O)[C@]3(C(=O)O)C[C@]23C)[C@@H]1O
370,0,CC(C)(C(=O)O)c1cc(C(C)(C)C(=O)O)c(O)c(C(C)(C)C(=O)O)c1
371,0,C=C1C[C@](C)(F)[C@H](F)C[C@@H]1O
372,0,Clc1ccc2c(c1)C1(CC2)CCc2ccc(Cl)cc21
373,0,O=C(O)[C@H]1C[C@@H](Br)C(=O)C[C@H]1C(=O)O
374,0,CC1[C@@H](I)CCC[C@@H]1I
375,0,Ic1ccccc1-c1cccnc1I
376,0,Cl/C=C/c1cccc2c1-c1c(Cl)cccc1-2
377,0,O=C(O)C1=CS/C(=C2\SC=C(C(=O)O)S2)S1
378,0,O=C(O)[C@@H](Br)CN=C(Br)NO
379,0,O=Cc1cc2c(O)c(c1)Sc1cc(C=O)cc(c1O)Sc1cc(C=O)cc(c1O)Sc1cccc(c1O)S2
380,0,FCCCCCF
381,0,OCC1=CC(=S)C(CO)=CC1=S
382,0,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O)[C@H](N)C[C@H]2N)[C@@H](O)[C@@H](O)[C@@H]1O
383,0,CC1(C)CCC[C@@]2(C)[C@H]1[C@@H](O)C=C(C(=O)O)[C@]2(O)C(=O)O
384,0,N=C(N)OC(=N)N
385,0,Cc1cc(Br)c2c(c1)c(C)c(I)n2I
386,0,Cn1ncc(C=O)c1N=CO
387,0,CC1(C)N=C(F)N=C(F)N1c1ccc(Cl)cc1Cl
388,0,O=C(CCl)CCCl
389,0,OC[C@]12CCCC[C@@]1(CO)C2
390,0,CC[C@H]1N=C(Br)N=C(Br)N1c1ccc(Cl)cc1
391,0,COc1c(C(=O)O)c2c3c(c1C(=O)O)O[C@@]1(C[C@H]3CC(C)(C)O2)[C@@H]2CC[C@@H](C2)C1(C)C
392,0,ICC1(CI)CCOCC1
393,0,C[C@@](N)(CN)C(F)(F)F
394,0,C[C@@H]1N=C(C(=O)O)N=C(C(=O)O)N1c1ccc(Cl)cc1
395,0,Brc1cc(I)[nH]c1I
396,0,C[C@@]12CCC(=O)C[C@@]1(/C=C/Br)CC[C@H]1[C@H]2CC[C@@]2(C)[C@H](Br)CC[C@H]12
397,0,CC1(C)NC(=N)NC(=N)N1c1cccc(-c2ccccc2)c1
398,0,O=C(O)N1CCOCCOCCOCCN(C(=O)O)CCN(C(=O)O)CC1
399,0,C/C(I)=C(/C#N)C(=S)I
400,1,Ic1ccc(-c2ccc([C@]34CC5C[C@](c6ccc(-c7ccc(I)cc7)cc6)(C3)C[C@@](c3ccc(-c6ccc(I)cc6)cc3)(C5)C4)cc2)cc1
401,0,Fc1cc(F)cc(NN=C2C(Br)=NN=C2Br)c1
402,1,NCc1cccc2c(CN)cccc12
403,0,O=C(O)c1ccc2nc(C(=O)O)cn2c1
404,0,O=CC1=C2CCc3cc4c5cc3CCC2=C(C=O)/C=C(CC5)\C(=C/1)CC4
405,0,BrC1C2C3CC4C2C(Br)C2C5CC(C12)C1C3C4C51
406,0,COc1cc(I)c(OC)cc1I
407,1,O=C(O)c1cc(-c2cc(C(=O)O)c3ccccc3n2)nc2ccccc12
408,0,CO[C@@H]1C=C[C@@H](OC)[C@@H](I)[C@@H]1I
409,0,N#CC1=C(I)Oc2c(ccc3c4c(ccc23)[C@H](c2ccc(Cl)cc2)C(C#N)=C(I)O4)[C@@H]1c1ccc(Cl)cc1
410,0,BrC1=CC=CC2=CC=CC(Br)=C1C2
411,0,CC1(C)[C@@H]2[C@H]3C(C)(C)[C@]4(O)C(=O)[C@@]3(C=O)[C@]4(Cl)[C@@]3(Cl)C(=O)[C@@]1(O)[C@]23C=O
412,0,Ic1cnc2c(I)sc3cc(-c4ccccc4)cc1-n-3-2
413,0,CC1(C)C(=O)[C@@H]2O[C@@H]2[C@]2(C)[C@H](C(=O)O)C(C(=O)O)=CC[C@H]12
414,0,C[C@@H](Cl)N(C)Cl
415,0,NC(=NN=C1C=CC(=NNC(=S)C(=O)O)C=C1)C(=O)O
416,0,FC(F)(F)[C@]1(F)CC[C@@](F)(C(F)(F)F)CC1
417,0,NC(=NN=C1C=CC(=NNC(=S)C(=O)O)C=C1)C(=O)O
418,0,CC1=CC[C@H]([C@@H](C)C=O)[C@@H]1C=O
419,0,FC(F)(F)c1ccc([C@H](Cl)CCl)cc1
420,0,CC(C)(Cl)C(=O)C(C)(C)Cl
421,0,Oc1ccc(NN=C2C(Cl)=NN=C2Cl)cc1
422,0,O=Cc1cc(Cl)c(Cl)c(C=O)c1
423,0,FN=C1NN(F)[C@@H](c2ccccc2)S1
424,1,O=Cc1cn(-c2ccccc2)cc1C=O
425,0,Clc1sc(Br)c(Cl)c1Br
426,0,Cc1c(CO)cc(CO)c(C)c1CO
427,0,CC(C)(N)[C@H]1C[C@H](N)c2ccccc21
428,0,O=C(O)[C@H]1[C@@H]2[C@@H](C(=O)O)[C@H]12
429,0,N=C(I)NCCI
430,0,O=CC1=NN=C(C=O)C1=NNc1ccc(Br)cc1
431,1,Nc1ccc(N)[nH]1
432,0,Fc1cccc2c1[nH]c1c3[nH]c4c(F)cccc4c3c3c4cccc(F)c4[nH]c3c21
433,1,Ic1ccc(Oc2ccc(I)cc2)cc1
434,1,Nc1cc(N)cc(C#Cc2ccc(C#Cc3cc(N)cc(N)c3)cc2)c1
435,0,C=C1C[C@]23C[C@@]1(O)CC[C@H]2C1=CCC[C@](C)(C(=O)O)[C@@H]1[C@@H]3C(=O)O
436,0,[H]/N=C(/F)S/C(F)=N/[H]
437,1,Ic1ccc(-c2ccc(N(c3ccc(-c4ccc(I)cc4)cc3)c3ccc(-c4ccc(I)cc4)cc3)cc2)cc1
438,0,CC(C)(CI)C(C)(C)CI
439,0,CC(=N\NC(=N)I)/C(C)=N/NC(=N)I
440,0,CC(=O)[C@]1(C(=O)O)C(I)=CC(I)=C(C(=O)O)[C@H]1I
441,0,O=C[C@]12CCC[C@](C=O)(C1)C2
442,0,COc1cc(C(=O)O)c(C(=O)O)c2c1C[C@]1(O2)[C@@H](C)CC[C@H]2C(C)(C)C=CC[C@]21C
443,0,COC1=C(I)C(=O)C(OC)=C(I)C1=O
444,0,O/N=C(\F)C/C(F)=N\O
445,0,N=C(N=C(N)C(=O)O)N1CCN(C(=N)N=C(N)C(=O)O)CC1
446,0,COC(C#CF)(C#CF)c1ccc(C(C)(C)C)cc1
447,0,Oc1cc(I)sc1I
448,0,Cc1c(F)cc(F)cc1F
449,0,OCc1ccc2c(c1)[C@H]1c3ccccc3[C@@H]2c2ccc(CO)cc21
450,0,N#CC(/N=C/C=N/C(C#N)=C(\C#N)C(=O)O)=C(\C#N)C(=O)O
451,0,N=C(Br)NOC(=O)ONC(=N)Br
452,0,CC1(C)C[C@H](C=O)C[C@](C)(CC=O)C1
453,0,[H]/N=C(\Br)SCC#CCS/C(Br)=N\[H]
454,0,BrC[C@H]1[C@H]2CC[C@H](C2)[C@@H]1Br
455,0,Cc1ccc([C@H](CO)[C@@H](CO)c2ccc(C)cc2)cc1
456,0,Clc1cccc(N2C(I)=NC(I)=N[C@@H]2Cc2ccccc2)c1
457,0,ClCC1(Cl)CCCCCC1
458,0,C[C@@H]1[C@@H](C)N(C=O)c2ccccc2N1C=O
459,0,O=C(CCO)OCCCO
460,0,Fc1c(Cl)nc(Cl)c(F)c1-c1cccc(C(F)(F)F)c1
461,1,O=Cc1cccc2cc3cccc(C=O)c3cc12
462,0,O=C(O)C1=C[C@@H]2[C@@H]3C=C[C@H]1C=C(C(=O)O)[C@@H]32
463,0,[H]/N=C(/CO)c1ccc2c(c1)sc1cc(/C(CO)=N\[H])ccc12
464,0,O=C(O)Cc1ccc(CC(=O)O)c2ccccc12
465,1,N[C@H]1C[C@@H](N)[C@H](O)[C@H](O)[C@H]1O
466,0,O=S(=O)(O)c1ccc(NN=C2C(Br)=NN=C2Br)c2ccccc12
467,1,COC(=O)[C@@H](N)[C@H](N)c1ccccc1
468,0,N#CC1=C(Br)SC(Br)=C(C#N)C1c1ccc(Br)cc1
469,0,O=C(O)C(=S)c1ccc(C(=S)C(=O)O)cc1
470,0,CCOC(=O)c1ccc(N2C(=N)NC(=N)NC2(C)C)cc1
471,0,C[C@@H]1C[C@H](N)/C=C\C=C\[C@@H](N)C1
472,0,N=C(N)CC(=N)N
473,0,COc1ccc([C@H](I)CI)cc1
474,1,Nc1ccc(Sc2ccc(N)cc2)cc1
475,0,C/C(=C\C=C(/C)C(=O)O)C(=O)O
476,0,CCc1cccc(N2C(=N)NC(=N)NC2(C)C)c1
477,0,C[C@]1(I)CCCC[C@]1(C)CI
478,0,CC(=O)O[C@@H]1CC[C@H]2[C@@H]3C=Cc4c(cc(C(=O)O)c(Cl)c4C(=O)O)[C@H]3CC[C@]21C
479,0,O=C(O)c1cc(CCl)c(O)c(C(=O)O)c1
480,0,Cc1ccccc1N1C(I)=NC(I)=NC1(C)C
481,0,OC[C@@H]1C[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
482,0,[H]/N=C(/Cl)c1ccc2[nH]c3ccc(/C(Cl)=N\[H])cc3c2c1
483,0,Cc1cc(C)cc([C@H](I)[C@@H](I)c2cc(C)cc(C)c2)c1
484,0,BrCC[C@H](Br)c1ccccc1
485,0,Clc1cc(Cl)c2c(c1)CCCCC2
486,0,ICC(I)CI
487,0,N=C1N=C(S)NC(=N)C1=NO
488,0,O=C1N=C(I)C(=NO)C(I)=N1
489,0,Brc1ccc(Br)c2/c1=c1/cccc/c1=C/C=c1/cccc/c1=2
490,1,O=Cc1ccc(-c2ccc(C=O)s2)[nH]1
491,0,C#CC1C(CO)=CN(c2ccccc2C)C=C1CO
492,0,CC(C)(C#C/C=C\C#CC(C)(C)C=O)C=O
493,0,CC1(C)CCC[C@@](C)([C@@H]2[C@H]3C[C@H]4C[C@]2(N)C[C@@]4(C)O3)[C@@H]1N
494,0,COc1cccc([C@H](N)CN)c1
495,0,Br[C@]12CC[C@](Br)(c3ccccc31)c1ccccc12
496,0,OCc1cnc2ccccc2c1CO
497,0,C[C@H]1CCc2c(cc(N)c(F)c2N)N1
498,0,COc1c(C)c(C)c(O)c(F)c1F
499,0,Fc1cccc([C@H](Br)CBr)c1
500,0,CC1=C(C=O)[C@H](CC=O)CC1
501,0,C[C@]1(I)CCC[C@]2(C)[C@H]1CC[C@]1(I)OC(=O)CC[C@@H]12
502,0,Cc1c(C)c(C=O)c2c(c1C)CCc1c(C=O)c(C)c(C)c(C)c1CC2
503,0,O=C(O)N/C(=C/O)C(=O)O
504,0,N#CC1=C(c2ccc(Cl)cc2)[C@@H](C=O)S/C1=C/C=O
505,0,S=C(Cl)C(C(=S)Cl)c1ccccc1
506,0,O=Cc1cc2c(cc1C=O)CCC2
507,0,C[C@@](Cl)(CCl)Cc1ccccc1
508,0,Fc1cc2cc(F)sc2s1
509,0,COC(=O)[C@]12C[C@@]1(C=O)C(C=O)=C[C@H]1CC(C)(C)C[C@@H]12
510,0,CC(=O)[C@]1(C)[C@H](C=O)C[C@@]2(C=O)CC(C)(C)C[C@@H]12
511,0,Nc1cc(N)c2ccc3cccc4ccc1c2c43
512,1,N=C1CC(=N)Nc2ccccc2N1
513,0,Oc1c(F)ccc(I)c1F
514,0,Ic1ccc2c(c1)C1(c3ccccc3-2)c2ccccc2-c2ccc(I)cc21
515,1,OCc1cc(C#Cc2ccccc2)cc(CO)n1
516,0,C[C@]1(CN)CC[C@]2(O)CC[C@@]1(C)[C@@]2(C)N
517,0,N=C(F)N/N=C1/C/C(=N\NC(=N)F)c2ccccc21
518,0,O=CC[C@H]1CCCC[C@@H]1C=O
519,0,ClCC#Cc1ccccc1C#CCCl
520,0,C[C@](N)(CN)Cc1ccccc1
521,0,Br/C=C(\Br)c1cccs1
522,0,O=C[C@H]1[C@H](C2(C=O)CC2)[C@@H]2C=C[C@H]1C21CC1
523,0,Cc1c(Cl)n(Cl)c2c(C)cc(Cl)cc12
524,0,Clc1c2c(cc3c1CC1(C3)Cc3cc4c(c(Cl)c3C1)CCC4)CCC2
525,0,CC(C)(C)C(=O)c1cc(C(=O)O)[nH]c1C(=O)O
526,0,O=C(O)C[C@H](CCO)C(=O)O
527,1,O=C(O)c1ccc(-c2nc(-c3ccc(C(=O)O)cc3)c(-c3ccc(C(=O)O)cc3)[nH]2)cc1
528,0,O=C1c2cc(Cl)ccc2C(=O)c2c1ccc(I)c2-c1c(I)ccc2c1C(=O)c1ccc(Cl)cc1C2=O
529,0,FC(F)(F)[C@]1(Br)CC[C@@](Br)(C(F)(F)F)CC1
530,0,COc1cc2c(C)c(c1)CCc1c(C)c(c(C=O)c(C)c1C=O)CC2
531,0,Cc1cc(C)cc(N2C(=N)NC(=N)NC2(C)C)c1
532,0,C[C@@](Cl)(CCl)C(F)(F)F
533,0,Cn1c(=O)n2n(c1=O)[C@]1(N)C[C@@]2(N)C1
534,0,OC[C@H]1O[C@H](O[C@H]2[C@H](F)C[C@H](F)[C@@H](O)[C@H]2O)[C@H](F)[C@@H](O)[C@@H]1O
535,0,CC(=O)OC(Br)=C(Br)Br
536,0,CC(C)(C=O)C(C)(C)C=O
537,0,OCC1=N[C@]2(c3ccccc3)N=C(CO)N[C@]2(c2ccccc2)N1
538,0,ClC=C=CCl
539,0,C#C[C@H](N)CC[C@H](C)N
540,0,C/C(=C/c1ccc(C(=O)O)cc1)C(=O)O
541,0,O=C(O)[C@@H]1[C@H](O)[C@H](CO)O[C@H](O)[C@@H]1C(=O)O
542,1,O=CC#Cc1ccc(C#CC=O)s1
543,1,NCCOCCN
544,0,CC(=O)O[C@H]1[C@H]2CC(C)(C)CC2=C(Br)[C@@]2(Br)C[C@@]12C
545,0,FC1=C(F)C(Cl)=C1Cl
546,0,Clc1ccc(-c2ccc(Cl)o2)o1
547,0,Cc1c(-c2csc(I)c2C)csc1I
548,0,Oc1ccc2ccccc2c1NN=C1C(F)=NN=C1F
549,0,Fc1cc2c(c3ccccc13)[C@@H](Cl)c1ccccc1[C@@H]2Cl
550,0,Fc1cnc2c(ccc3cc(F)cnc32)c1
551,0,N=C(F)N/N=C1/CC[C@@H]2[C@H](CC[C@@H]3C/C(=N/NC(=N)F)CC[C@H]32)C1
552,1,Oc1cc(O)c(-c2cc(Br)c(O)cc2O)cc1Br
553,1,Ic1ccc(-c2ccc(I)o2)o1
554,0,O=C1O[C@H]2CC[C@@H](Br)[C@H]2[C@@H]1CBr
555,0,Nc1cc(N)c(O)c(N)c1
556,0,IC1=CC=CC=C2C(I)=CC=CC=C12
557,0,Brc1cc2c3c4c1Cc1cc(Br)c5c(c14)c1c(cc(Br)c(c31)C2)C5
558,0,C=CCO.CO
559,0,CN1C(CO)=NC(CO)=NC1(C)C
560,0,CC(=O)O[C@H]1C[C@@H](C)[C@@H](I)[C@@]2(O)[C@@H]1C(C)(C)C[C@]2(C)I
561,0,CC(O)=Nc1ccc(NN=C2C(C(=O)O)=NN=C2C(=O)O)cc1
562,0,N=C(N)N[C@H]1CC[C@@H]([C@H](N)C(=O)O)CC1
563,0,CC(CF)(CF)CF
564,0,O=S1(=O)N=C(F)C(=NO)C(F)=N1
565,0,O=C(O)/C(C/C(=N/O)C(=O)O)=N\O
566,0,CC1(C)[C@@H](C=O)[C@@]2(C#N)C[C@]1(C#N)[C@H](C=O)C2(C)C
567,0,BrC1=NN=C(Br)C1=NNc1ccc2c(c1)OCO2
568,0,CCn1c(C)c(I)c(I)c1C
569,0,O=CC1=C(C=O)[C@]23O[C@H]1C=C2[C@H]1C=C[C@@H]3CC1
570,0,ICC1(CI)CCCCC1
571,0,C[C@@H](C=O)[C@@H](C=O)C(=O)O
572,0,Clc1cccc2c(Br)c(Br)oc12
573,1,CCCCCCCCCCCCCCc1ccc(C(c2ccc(CO)cc2)(c2ccc(CO)cc2)c2ccc(CO)cc2)cc1
574,0,OCc1ccc(CO)c(CO)c1
575,0,O=C(O)N=C1CNCC(NC(=O)O)=N1
576,0,O=C(O)c1cc(C(=O)O)c(F)c(C(=O)O)c1F
577,0,C[C@H](CO)CCCCO
578,0,CC[C@@](C=O)(CC=O)c1ccccc1
579,0,NC/C=C\CN
580,1,NC/C=C/CN
581,0,Br[C@]12CN3C[C@](Br)(C1)C[C@@](Br)(C3)C2
582,0,CC1(C)N=C(Cl)N=C(Cl)N1OCc1ccccc1
583,0,C[C@H](ON1C(CO)=NC(CO)=NC1(C)C)c1ccc(Cl)c(Cl)c1
584,0,C[C@H](Br)C#C[C@@H](C)Br
585,0,Clc1sc(-c2sc(Cl)c(Br)c2Br)c(Br)c1Br
586,0,Oc1ccc(-c2c(-c3ccc(Cl)cc3)c(-c3ccc(O)cc3)c(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3)c2-c2ccc(Cl)cc2)cc1
587,0,N[C@@]12[C@@H]3C[C@H]4[C@H]5[C@@H]3[C@@H]3C[C@H]5[C@]5([C@H]6C=C[C@H](C=C6)[C@]315)[C@]42N
588,0,N=C(Cl)NN=C1C=CC(=NNC(=N)Cl)C=C1
589,1,Cc1cc(C=O)c(S(=O)(=O)C(C)(C)C)c(C=O)c1
590,0,C[C@@H](Br)CBr
591,0,O=CN1CCN(C=O)c2ccccc2NC(S)=NCCCN=C(S)Nc2ccccc21
592,1,Nc1ccc2[nH]c3ccc(N)cc3c2c1
593,0,O=C(O)[C@H]1CO[C@@H]2[C@H](C(=O)O)CO[C@H]12
594,0,NCCOC(=O)CN
595,0,F[C@H]1C(c2ccccc2)[C@@H]1F
596,0,N#C/C(F)=C\CF
597,0,CC1(C)C[C@@H]2C=C(I)[C@]3(I)C[C@]3(C)[C@H]2C1
598,0,CN1C[C@@H](C(=O)O)[C@H](OC(=O)O)[C@@H]2c3ccccc3CC[C@@H]21
599,0,NC(=C\O)/C(N)=C/O
600,1,Cc1c(C=O)cc(C=O)cc1C=O
601,0,Fc1cccc2c(I)c3ccccc3c(I)c12
602,0,C[C@]1(Br)CNCCNC[C@](C)(Br)CNCCNC1
603,1,OCc1csc(-c2cc(CO)cs2)c1
604,0,CC(C)(C=O)[C@H]1CCC[C@@H]1C=O
605,0,Brc1cnc2c(Br)sc3cc(-c4ccccc4)nc1-n-3-2
606,0,CC(/C=N/NC(=S)C=O)=N\NC(=S)C=O
607,1,OCCCCCO
608,1,NC[C@H]1O[C@H](CN)O[C@@H](CN)O1
609,0,CC1=CC2=C(C=O)C3(CC3)[C@](C)(O)C(=O)C2=C1C=O
610,0,Oc1c(Cl)cc(Cl)c2cccnc12
611,0,Cc1sc(C)c2cc(CO)c(CO)cc12
612,1,Cc1cc(O)c(F)c(C)c1F
613,0,CC(C)(C)S(=O)(=O)c1c(Br)cccc1Br
614,0,O=Cc1c(O)nc2c(ccc3c(O)c(C=O)c(O)nc32)c1O
615,0,C[C@H]1CN=C(S)Nc2ccccc2N(C=O)CCN(C=O)c2ccccc2NC(S)=N1
616,0,N=C(CO)NC(=N)CO
617,0,O=CCc1cccc2cc3cccc(CC=O)c3cc12
618,0,CC(=N\NC(=S)C=O)/C(C)=N/NC(=S)C=O
619,0,C[C@@H]1CC[C@H](F)[C@@H](F)C2=CC(C)(C)C[C@H]21
620,0,N=C(O)[C@@H](N)Br
621,0,O=C(O)[C@@H](CS)[C@@H](CS)C(=O)O
622,0,CC[C@H]1C[C@@H](C)[C@H](N)[C@H](CC)[C@H]1N
623,0,[H]/N=C(\I)c1ccc(-c2nc3cc(/C(I)=N/[H])ccc3[nH]2)cc1
624,1,O=Cc1ccc(-c2cc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)c2)cc1
625,0,CC(=N\NC(=N)CO)/C(C)=N/NC(=N)CO
626,1,O=C(O)c1ccc(-c2c3nc(c(-c4ccc(C(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(C(=O)O)cc4)c4nc(c(-c5ccc(C(=O)O)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1
627,0,CC1(C)N=C(Br)N=C(Br)N1c1ccc(Cl)cc1
628,0,IN1C=C([C@H]2c3ccccc3CCN2I)CCC1
629,0,Cc1cn([C@@H]2C[C@H](C=O)[C@@H](CC=O)O2)c(=O)nc1O
630,0,O=C(O)c1sc(Cl)c(C(=O)O)c1Cl
631,0,[H]/N=C(/Cl)c1ccc(-c2nc3cc(/C(Cl)=N\[H])ccc3[nH]2)cc1
632,0,COC[C@@H](Cl)CCl
633,0,O=C(O)C1=CC(F)(F)[C@@](F)(Br)C(OCCCl)=C1C(=O)O
634,0,C[C@@H]1[C@@H](C)OC(=O)[C@@H]1n1c(C=O)ccc1C=O
635,0,CC(C)(C)C(CC(=O)O)CC(=O)O
636,0,N#CC1=C(Cl)SC(Cl)=C(C#N)C1c1ccccc1
637,0,O=C[C@H]1CCC[C@H]1[C@@H]1CCC[C@H]1C=O
638,0,Cn1cc(Br)c2nc3c(Br)cn(C)c(=O)c3c(-c3ccccc3)c2c1=O
639,0,COc1cccc(NN=C2C(Br)=NN=C2Br)c1
640,0,[H]/N=C1/C=C(C(=O)O)C(=O)C(C(=O)O)=C1O
641,0,O=C(CI)N=C(O)CI
642,0,ClC1=CO[C@@H]2O[C@H]1OC=C2Cl
643,0,Cc1c(CO)c(CO)c(CO)n1C
644,0,CC(CI)(CI)CI
645,1,Cc1cc(-c2cc(C)c(C=O)s2)sc1C=O
646,0,O=C(O)C[C@@H](CO)C(=O)O
647,0,O=CCC(=O)CC=O
648,0,COc1c(C(=O)O)cc(C(F)(F)F)cc1C(=O)O
649,0,C#C[C@H](N)CC[C@@H](C)N
650,1,OCc1cccc(CO)n1
651,0,N=C(F)NC(=N)F
652,0,O[C@H](CI)[C@H](O)CI
653,0,Brc1nnc2ccccc2c1Br
654,1,O=Cc1ccc(-c2c(-c3ccc(O)cc3)c(-c3ccc(C=O)cc3)c(-c3ccc(C=O)cc3)c(-c3ccc(C=O)cc3)c2-c2ccc(O)cc2)cc1
655,0,N=C(I)Nc1ccc2c(c1)Cc1cc(NC(=N)I)ccc1-2
656,0,CCC[C@]1(C)N=C(CO)N=C(CO)N1c1ccc(Cl)cc1
657,1,OC[C@@H]1CNC[C@@H]1CO
658,0,Ic1cc(I)c2cc3ccc4ccc(cc1-2)n43
659,0,Cc1c(N)ccc2c(N)cccc12
660,0,O=S1(=O)[C@H](Cl)CC[C@H]1Cl
661,0,Ic1cc(I)cc([C@@H]2O/C=C\c3occc3O/C=C/c3occc3O2)c1
662,0,Fc1cc(F)nc(F)c1
663,0,CC1(C)NC(=N)NC(=N)N1c1cccc(Cc2ccccc2)c1
664,0,O=C(O)c1cc(C(=O)O)c2c(c1Cl)CCCC2
665,0,IC1=NN=C(I)C1=NNc1ccc2c(c1)OCCO2
666,0,CC12[C@@]3(C)c4ccc(C=O)cc4[C@]1(C)c1ccc(C=O)cc1[C@]2(C)c1ccc(C=O)cc13
667,0,O=Cc1ccc(C=O)c2c1=c1ccccc1=CC=c1ccccc1=2
668,0,NC[C@@H](N)CBr
669,0,O=C1c2ccccc2C(=O)c2c1c(Cl)cc(I)c2-c1c(I)cc(Cl)c2c1C(=O)c1ccccc1C2=O
670,0,O=Cc1ccc(N2CCN(C=O)CC2)c2occc12
671,0,CC1=C(Br)C(=O)c2c(CO)c3n(c2C1=O)C[C@@H](Br)[C@@H]3O
672,0,N[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2N
673,0,OC[C@H](c1ccccc1)[C@@H](CO)c1ccccc1
674,0,CC(C)(C)N1CN(Br)CN(Br)C1
675,1,OCc1cscc1CO
676,0,N=C(N)c1cccc(-c2cc3cc(C(=N)N)ccc3o2)c1
677,0,O=CC1=CNC=C(C=O)C1c1ccccc1F
678,0,CCc1cccc(NNC2=C(N)N=NC2=N)c1
679,0,CC1(C)O[C@@H]2[C@H](Cl)CSC[C@H](Cl)[C@H]2O1
680,0,N=C(S)CCC(=N)S
681,0,Nc1cccc2[nH]c3c4[nH]c5cccc(N)c5c4c4c([nH]c5cccc(N)c54)c3c12
682,0,ClCCCCCl
683,0,O=CC1=C(Br)C(=O)C(C=O)=C(Br)C1=O
684,0,Cc1c(F)n(F)c2ccc(Cl)cc12
685,0,Cc1ccccc1[C@@H](CO)[C@@H](CO)c1ccccc1C
686,0,O=CCN1CC[C@@H](O)[C@@H]1C=O
687,1,N#C/C1=C/c2cc(Br)cc(c2)/C(C#N)=C\c2cc(Br)cc(c2)/C(C#N)=C\c2cc(Br)cc(c2)/C(C#N)=C\c2cc(Br)cc(c2)/C(C#N)=C\c2cc(Br)cc1c2
688,0,C[C@H]1CC[C@H]2C(C)(C)[C@H](O)CC[C@@]2(C)[C@@]12Cc1c(O)cc(C=O)c(C=O)c1O2
689,0,CC1=C(C=O)[C@@H]2[C@H](C(C)C)CC[C@@]1(C)[C@@H]2C=O
690,0,OCc1c(Cl)nc(Cl)c(CO)c1-c1cccc(C(F)(F)F)c1
691,0,CC(C)(C)OC(=O)N1CC[C@H](Cl)[C@H](Cl)C1
692,0,O=C1CC[C@H]2[C@@H](Br)C[C@@H]3CC[C@]12[C@@H]3Br
693,0,CC(C)c1cc(Br)c(Cl)c(Br)c1
694,0,CCn1c(C)c(F)c(F)c1C
695,0,C=C1CC[C@H]2[C@@H]([C@@H](C(=C)C=O)[C@@H]1C=O)C2(C)C
696,0,Brc1cccc2[nH]c3c4[nH]c5cccc(Br)c5c4c4c([nH]c5cccc(Br)c54)c3c12
697,0,Cc1cccc(C)c1N1C(F)=NC(F)=NC1(C)C
698,0,N[C@H]1C[C@@H](N)[C@H](O)[C@@H](O)[C@]12CC[C@H](O)[C@H](O)CO2
699,0,CC(C)(C)c1cc(N)c(N)o1
700,1,CO[C@H]1C=C[C@@H](OC)[C@H](N)[C@H]1N
701,0,CC1(C)N=C(CO)N=C(CO)N1c1ccccc1Br
702,0,FCCNCCF
703,1,O=Cc1ccccc1-c1c(C=O)c2ccccc2c2ccccc12
704,0,ClCCCCCCCl
705,0,Br[C@H]1[C@H]2CC[C@H](CC2)[C@H]1Br
706,0,CC(C)(CO)[C@H](CO)c1ccccc1
707,0,CC[C@@H]1C[C@H](C)[C@@H](Br)[C@@H](CC)[C@H]1Br
708,0,COc1c(CO)c(CO)c(Cl)n1C
709,0,[H]/N=C(\Br)c1ccc(-c2cc3ccc(/C(Br)=N\[H])cc3s2)cc1
710,0,C[C@@H]1CC[C@@H](I)C[C@@H]1I
711,1,OCCc1c2ccccc2c(CCO)c2ccccc12
712,0,O=C1C(Cl)=C2C(=O)C(Cl)=C1N(F)CCCCCCCCCCCCN2F
713,0,O=S1(=O)N=C(CO)C(CO)=C(CO)N1
714,0,O=C[C@@]12O[C@@H]3CC[C@H]4[C@@H]3[C@@H]1[C@H]1[C@H]3[C@@H]2[C@@H]2CC[C@H]5O[C@](C=O)([C@@H]3[C@H]52)[C@@H]14
715,1,O=Cc1ccc(-c2ccc(-c3ccc(C=O)cc3)cc2)cc1
716,0,O=C[C@@H]1C[C@@H](O)C[C@H](C=O)C1
